No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Arrival Time,Data,Info
613,382.966462,192.168.11.45,192.168.11.44,TCP,66,0.011221,,"Jan  6, 2024 19:42:37.890929000 JST",,53120  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230115996 TSecr=1080201913
614,390.65971,192.168.11.44,192.168.11.43,TCP,74,7.693248,,"Jan  6, 2024 19:42:45.584177000 JST",,57544  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=468568998 TSecr=0 WS=128
615,390.666298,192.168.11.43,192.168.11.44,TCP,74,0.006588,,"Jan  6, 2024 19:42:45.590765000 JST",,"6000  >  57544 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875019152 TSecr=468568998 WS=128"
616,390.666392,192.168.11.44,192.168.11.43,TCP,66,0.000094,,"Jan  6, 2024 19:42:45.590859000 JST",,57544  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=468569004 TSecr=875019152
617,390.666517,192.168.11.44,192.168.11.43,TCP,93,0.000125,,"Jan  6, 2024 19:42:45.590984000 JST",,"57544  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=468569004 TSecr=875019152 [TCP segment of a reassembled PDU]"
618,390.666608,192.168.11.44,192.168.11.43,TCP,66,0.000091,,"Jan  6, 2024 19:42:45.591075000 JST",,"57544  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=468569004 TSecr=875019152"
619,390.673913,192.168.11.43,192.168.11.44,TCP,66,0.007305,,"Jan  6, 2024 19:42:45.598380000 JST",,6000  >  57544 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875019160 TSecr=468569004
620,390.674126,192.168.11.43,192.168.11.44,TCP,66,0.000213,,"Jan  6, 2024 19:42:45.598593000 JST",,"6000  >  57544 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875019161 TSecr=468569004"
621,390.674167,192.168.11.44,192.168.11.43,TCP,66,0.000041,,"Jan  6, 2024 19:42:45.598634000 JST",,57544  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468569012 TSecr=875019161
622,390.70382,192.168.11.44,255.255.255.255,UDP,209,0.029653,Ÿ,"Jan  6, 2024 19:42:45.628287000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,48757  >  7000 Len=167
623,390.714585,192.168.11.45,192.168.11.44,TCP,74,0.010765,œ,"Jan  6, 2024 19:42:45.639052000 JST",,47326  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230123745 TSecr=0 WS=128
624,390.714713,192.168.11.44,192.168.11.45,TCP,74,0.000128,,"Jan  6, 2024 19:42:45.639180000 JST",,"6000  >  47326 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080209673 TSecr=2230123745 WS=128"
625,390.721517,192.168.11.45,192.168.11.44,TCP,66,0.006804,,"Jan  6, 2024 19:42:45.645984000 JST",,47326  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230123752 TSecr=1080209673
626,390.722144,192.168.11.45,192.168.11.44,TCP,93,0.000627,,"Jan  6, 2024 19:42:45.646611000 JST",,"47326  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230123752 TSecr=1080209673 [TCP segment of a reassembled PDU]"
627,390.722236,192.168.11.44,192.168.11.45,TCP,66,0.000092,,"Jan  6, 2024 19:42:45.646703000 JST",,6000  >  47326 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080209680 TSecr=2230123752
628,390.722318,192.168.11.45,192.168.11.44,TCP,66,0.000082,,"Jan  6, 2024 19:42:45.646785000 JST",,"47326  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230123752 TSecr=1080209673"
629,390.724307,192.168.11.44,192.168.11.45,TCP,66,0.001989,,"Jan  6, 2024 19:42:45.648774000 JST",,"6000  >  47326 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080209682 TSecr=2230123752"
630,390.731297,192.168.11.45,192.168.11.44,TCP,66,0.00699,,"Jan  6, 2024 19:42:45.655764000 JST",,47326  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230123761 TSecr=1080209682
631,398.410179,192.168.11.44,192.168.11.43,TCP,74,7.678882,,"Jan  6, 2024 19:42:53.334646000 JST",,36422  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=468576748 TSecr=0 WS=128
632,398.419942,192.168.11.43,192.168.11.44,TCP,74,0.009763,,"Jan  6, 2024 19:42:53.344409000 JST",,"6000  >  36422 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875026903 TSecr=468576748 WS=128"
633,398.420041,192.168.11.44,192.168.11.43,TCP,66,0.000099,,"Jan  6, 2024 19:42:53.344508000 JST",,36422  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=468576758 TSecr=875026903
634,398.420284,192.168.11.44,192.168.11.43,TCP,93,0.000243,,"Jan  6, 2024 19:42:53.344751000 JST",,"36422  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=468576758 TSecr=875026903 [TCP segment of a reassembled PDU]"
635,398.420413,192.168.11.44,192.168.11.43,TCP,66,0.000129,,"Jan  6, 2024 19:42:53.344880000 JST",,"36422  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=468576758 TSecr=875026903"
636,398.428893,192.168.11.43,192.168.11.44,TCP,66,0.00848,,"Jan  6, 2024 19:42:53.353360000 JST",,6000  >  36422 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875026915 TSecr=468576758
637,398.429266,192.168.11.43,192.168.11.44,TCP,66,0.000373,,"Jan  6, 2024 19:42:53.353733000 JST",,"6000  >  36422 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875026916 TSecr=468576758"
638,398.429309,192.168.11.44,192.168.11.43,TCP,66,0.000043,,"Jan  6, 2024 19:42:53.353776000 JST",,36422  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468576767 TSecr=875026916
639,398.461197,192.168.11.44,255.255.255.255,UDP,209,0.031888,Ÿ,"Jan  6, 2024 19:42:53.385664000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,37816  >  7000 Len=167
640,398.469769,192.168.11.45,192.168.11.44,TCP,74,0.008572,œ,"Jan  6, 2024 19:42:53.394236000 JST",,47330  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230131499 TSecr=0 WS=128
641,398.469896,192.168.11.44,192.168.11.45,TCP,74,0.000127,,"Jan  6, 2024 19:42:53.394363000 JST",,"6000  >  47330 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080217428 TSecr=2230131499 WS=128"
642,398.47649,192.168.11.45,192.168.11.44,TCP,66,0.006594,,"Jan  6, 2024 19:42:53.400957000 JST",,47330  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230131507 TSecr=1080217428
643,398.477229,192.168.11.45,192.168.11.44,TCP,93,0.000739,,"Jan  6, 2024 19:42:53.401696000 JST",,"47330  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230131507 TSecr=1080217428 [TCP segment of a reassembled PDU]"
644,398.477322,192.168.11.44,192.168.11.45,TCP,66,0.000093,,"Jan  6, 2024 19:42:53.401789000 JST",,6000  >  47330 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080217435 TSecr=2230131507
645,398.477392,192.168.11.45,192.168.11.44,TCP,66,0.00007,,"Jan  6, 2024 19:42:53.401859000 JST",,"47330  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230131507 TSecr=1080217428"
646,398.479555,192.168.11.44,192.168.11.45,TCP,66,0.002163,,"Jan  6, 2024 19:42:53.404022000 JST",,"6000  >  47330 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080217437 TSecr=2230131507"
647,398.488517,192.168.11.45,192.168.11.44,TCP,66,0.008962,,"Jan  6, 2024 19:42:53.412984000 JST",,47330  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230131516 TSecr=1080217437
648,407.201527,192.168.11.44,192.168.11.43,TCP,74,8.71301,,"Jan  6, 2024 19:43:02.125994000 JST",,40930  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=468585539 TSecr=0 WS=128
649,407.208071,192.168.11.43,192.168.11.44,TCP,74,0.006544,,"Jan  6, 2024 19:43:02.132538000 JST",,"6000  >  40930 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875035694 TSecr=468585539 WS=128"
650,407.208163,192.168.11.44,192.168.11.43,TCP,66,0.000092,,"Jan  6, 2024 19:43:02.132630000 JST",,40930  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=468585546 TSecr=875035694
651,407.208341,192.168.11.44,192.168.11.43,TCP,93,0.000178,,"Jan  6, 2024 19:43:02.132808000 JST",,"40930  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=468585546 TSecr=875035694 [TCP segment of a reassembled PDU]"
652,407.208447,192.168.11.44,192.168.11.43,TCP,66,0.000106,,"Jan  6, 2024 19:43:02.132914000 JST",,"40930  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=468585546 TSecr=875035694"
653,407.215309,192.168.11.43,192.168.11.44,TCP,66,0.006862,,"Jan  6, 2024 19:43:02.139776000 JST",,6000  >  40930 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875035701 TSecr=468585546
654,407.215538,192.168.11.43,192.168.11.44,TCP,66,0.000229,,"Jan  6, 2024 19:43:02.140005000 JST",,"6000  >  40930 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875035703 TSecr=468585546"
655,407.21558,192.168.11.44,192.168.11.43,TCP,66,0.000042,,"Jan  6, 2024 19:43:02.140047000 JST",,40930  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468585553 TSecr=875035703
656,407.243993,192.168.11.44,255.255.255.255,UDP,209,0.028413,Ÿ,"Jan  6, 2024 19:43:02.168460000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,36040  >  7000 Len=167
657,407.251346,192.168.11.45,192.168.11.44,TCP,74,0.007353,œ,"Jan  6, 2024 19:43:02.175813000 JST",,34128  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230140282 TSecr=0 WS=128
658,407.251458,192.168.11.44,192.168.11.45,TCP,74,0.000112,,"Jan  6, 2024 19:43:02.175925000 JST",,"6000  >  34128 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080226209 TSecr=2230140282 WS=128"
659,407.258046,192.168.11.45,192.168.11.44,TCP,66,0.006588,,"Jan  6, 2024 19:43:02.182513000 JST",,34128  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230140288 TSecr=1080226209
660,407.25863,192.168.11.45,192.168.11.44,TCP,93,0.000584,,"Jan  6, 2024 19:43:02.183097000 JST",,"34128  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230140288 TSecr=1080226209 [TCP segment of a reassembled PDU]"
661,407.258735,192.168.11.44,192.168.11.45,TCP,66,0.000105,,"Jan  6, 2024 19:43:02.183202000 JST",,6000  >  34128 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080226217 TSecr=2230140288
662,407.2588,192.168.11.45,192.168.11.44,TCP,66,0.000065,,"Jan  6, 2024 19:43:02.183267000 JST",,"34128  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230140289 TSecr=1080226209"
663,407.259857,192.168.11.44,192.168.11.45,TCP,66,0.001057,,"Jan  6, 2024 19:43:02.184324000 JST",,"6000  >  34128 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080226218 TSecr=2230140289"
664,407.269262,192.168.11.45,192.168.11.44,TCP,66,0.009405,,"Jan  6, 2024 19:43:02.193729000 JST",,34128  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230140299 TSecr=1080226218
665,414.96814,192.168.11.44,192.168.11.43,TCP,74,7.698878,,"Jan  6, 2024 19:43:09.892607000 JST",,40938  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=468593306 TSecr=0 WS=128
666,414.978595,192.168.11.43,192.168.11.44,TCP,74,0.010455,,"Jan  6, 2024 19:43:09.903062000 JST",,"6000  >  40938 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875043465 TSecr=468593306 WS=128"
667,414.978692,192.168.11.44,192.168.11.43,TCP,66,0.000097,,"Jan  6, 2024 19:43:09.903159000 JST",,40938  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=468593317 TSecr=875043465
668,414.97882,192.168.11.44,192.168.11.43,TCP,93,0.000128,,"Jan  6, 2024 19:43:09.903287000 JST",,"40938  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=468593317 TSecr=875043465 [TCP segment of a reassembled PDU]"
669,414.978938,192.168.11.44,192.168.11.43,TCP,66,0.000118,,"Jan  6, 2024 19:43:09.903405000 JST",,"40938  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=468593317 TSecr=875043465"
670,414.986114,192.168.11.43,192.168.11.44,TCP,66,0.007176,,"Jan  6, 2024 19:43:09.910581000 JST",,6000  >  40938 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875043472 TSecr=468593317
671,414.986465,192.168.11.43,192.168.11.44,TCP,66,0.000351,,"Jan  6, 2024 19:43:09.910932000 JST",,"6000  >  40938 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875043474 TSecr=468593317"
672,414.986507,192.168.11.44,192.168.11.43,TCP,66,0.000042,,"Jan  6, 2024 19:43:09.910974000 JST",,40938  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468593324 TSecr=875043474
673,415.019162,192.168.11.44,255.255.255.255,UDP,209,0.032655,Ÿ,"Jan  6, 2024 19:43:09.943629000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,32792  >  7000 Len=167
674,415.034951,192.168.11.45,192.168.11.44,TCP,74,0.015789,œ,"Jan  6, 2024 19:43:09.959418000 JST",,56288  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230148060 TSecr=0 WS=128
675,415.035084,192.168.11.44,192.168.11.45,TCP,74,0.000133,,"Jan  6, 2024 19:43:09.959551000 JST",,"6000  >  56288 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080233993 TSecr=2230148060 WS=128"
676,415.042341,192.168.11.45,192.168.11.44,TCP,66,0.007257,,"Jan  6, 2024 19:43:09.966808000 JST",,56288  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230148072 TSecr=1080233993
677,415.042992,192.168.11.45,192.168.11.44,TCP,93,0.000651,,"Jan  6, 2024 19:43:09.967459000 JST",,"56288  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230148072 TSecr=1080233993 [TCP segment of a reassembled PDU]"
678,415.043155,192.168.11.44,192.168.11.45,TCP,66,0.000163,,"Jan  6, 2024 19:43:09.967622000 JST",,6000  >  56288 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080234001 TSecr=2230148072
679,415.043272,192.168.11.45,192.168.11.44,TCP,66,0.000117,,"Jan  6, 2024 19:43:09.967739000 JST",,"56288  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230148072 TSecr=1080233993"
680,415.045042,192.168.11.44,192.168.11.45,TCP,66,0.00177,,"Jan  6, 2024 19:43:09.969509000 JST",,"6000  >  56288 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080234003 TSecr=2230148072"
681,415.264675,192.168.11.44,192.168.11.45,TCP,66,0.219633,,"Jan  6, 2024 19:43:10.189142000 JST",,"[TCP Retransmission] 6000  >  56288 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080234223 TSecr=2230148072"
682,415.288138,192.168.11.45,192.168.11.44,TCP,66,0.023463,,"Jan  6, 2024 19:43:10.212605000 JST",,56288  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230148318 TSecr=1080234003
683,455.5964,192.168.11.44,192.168.11.43,TCP,74,40.308262,,"Jan  6, 2024 19:43:50.520867000 JST",,37692  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=468633934 TSecr=0 WS=128
684,455.603936,192.168.11.43,192.168.11.44,TCP,74,0.007536,,"Jan  6, 2024 19:43:50.528403000 JST",,"6000  >  37692 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875084090 TSecr=468633934 WS=128"
685,455.604034,192.168.11.44,192.168.11.43,TCP,66,0.000098,,"Jan  6, 2024 19:43:50.528501000 JST",,37692  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=468633942 TSecr=875084090
686,455.604229,192.168.11.44,192.168.11.43,TCP,93,0.000195,,"Jan  6, 2024 19:43:50.528696000 JST",,"37692  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=468633942 TSecr=875084090 [TCP segment of a reassembled PDU]"
687,455.604328,192.168.11.44,192.168.11.43,TCP,66,0.000099,,"Jan  6, 2024 19:43:50.528795000 JST",,"37692  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=468633942 TSecr=875084090"
688,455.612025,192.168.11.43,192.168.11.44,TCP,66,0.007697,,"Jan  6, 2024 19:43:50.536492000 JST",,6000  >  37692 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875084098 TSecr=468633942
689,455.61237,192.168.11.43,192.168.11.44,TCP,66,0.000345,,"Jan  6, 2024 19:43:50.536837000 JST",,"6000  >  37692 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875084099 TSecr=468633942"
690,455.612413,192.168.11.44,192.168.11.43,TCP,66,0.000043,,"Jan  6, 2024 19:43:50.536880000 JST",,37692  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468633950 TSecr=875084099
691,455.64293,192.168.11.44,255.255.255.255,UDP,209,0.030517,Ÿ,"Jan  6, 2024 19:43:50.567397000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,44952  >  7000 Len=167
692,455.650988,192.168.11.45,192.168.11.44,TCP,74,0.008058,œ,"Jan  6, 2024 19:43:50.575455000 JST",,50914  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230188681 TSecr=0 WS=128
693,455.651122,192.168.11.44,192.168.11.45,TCP,74,0.000134,,"Jan  6, 2024 19:43:50.575589000 JST",,"6000  >  50914 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080274609 TSecr=2230188681 WS=128"
694,455.657866,192.168.11.45,192.168.11.44,TCP,66,0.006744,,"Jan  6, 2024 19:43:50.582333000 JST",,50914  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230188688 TSecr=1080274609
695,455.658354,192.168.11.45,192.168.11.44,TCP,93,0.000488,,"Jan  6, 2024 19:43:50.582821000 JST",,"50914  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230188688 TSecr=1080274609 [TCP segment of a reassembled PDU]"
696,455.658434,192.168.11.44,192.168.11.45,TCP,66,0.00008,,"Jan  6, 2024 19:43:50.582901000 JST",,6000  >  50914 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080274616 TSecr=2230188688
697,455.658492,192.168.11.45,192.168.11.44,TCP,66,0.000058,,"Jan  6, 2024 19:43:50.582959000 JST",,"50914  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230188688 TSecr=1080274609"
698,455.660574,192.168.11.44,192.168.11.45,TCP,66,0.002082,,"Jan  6, 2024 19:43:50.585041000 JST",,"6000  >  50914 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080274618 TSecr=2230188688"
699,455.668584,192.168.11.45,192.168.11.44,TCP,66,0.00801,,"Jan  6, 2024 19:43:50.593051000 JST",,50914  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230188698 TSecr=1080274618
700,465.361723,192.168.11.44,192.168.11.43,TCP,74,9.693139,,"Jan  6, 2024 19:44:00.286190000 JST",,54312  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=468643700 TSecr=0 WS=128
701,465.368502,192.168.11.43,192.168.11.44,TCP,74,0.006779,,"Jan  6, 2024 19:44:00.292969000 JST",,"6000  >  54312 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875093854 TSecr=468643700 WS=128"
702,465.368594,192.168.11.44,192.168.11.43,TCP,66,0.000092,,"Jan  6, 2024 19:44:00.293061000 JST",,54312  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=468643706 TSecr=875093854
703,465.368779,192.168.11.44,192.168.11.43,TCP,93,0.000185,,"Jan  6, 2024 19:44:00.293246000 JST",,"54312  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=468643707 TSecr=875093854 [TCP segment of a reassembled PDU]"
704,465.368881,192.168.11.44,192.168.11.43,TCP,66,0.000102,,"Jan  6, 2024 19:44:00.293348000 JST",,"54312  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=468643707 TSecr=875093854"
705,465.376027,192.168.11.43,192.168.11.44,TCP,66,0.007146,,"Jan  6, 2024 19:44:00.300494000 JST",,6000  >  54312 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875093862 TSecr=468643707
706,465.376381,192.168.11.43,192.168.11.44,TCP,66,0.000354,,"Jan  6, 2024 19:44:00.300848000 JST",,"6000  >  54312 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875093863 TSecr=468643707"
707,465.376425,192.168.11.44,192.168.11.43,TCP,66,0.000044,,"Jan  6, 2024 19:44:00.300892000 JST",,54312  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468643714 TSecr=875093863
708,465.403643,192.168.11.44,255.255.255.255,UDP,209,0.027218,Ÿ,"Jan  6, 2024 19:44:00.328110000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,38871  >  7000 Len=167
